4.94,2.84,6.28,0.76,4.63,4.5,5.03,-0.0,0.0,0.0
5.01,3.09,5.49,0.95,4.37,4.23,5.15,0.17,0.17,0.17
4.43,3.75,5.59,0.98,3.97,4.06,6.0,0.17,0.17,0.17
4.43,3.75,5.59,0.98,3.97,4.06,6.0,0.17,0.17,0.17
4.94,2.84,6.28,0.76,4.63,4.5,5.03,-0.0,0.0,0.0
